RecordID,HospitalID,DeptID,MonthStart,TotalCost,BilledAmount,InsuranceCoveragePct,ProfitMargin
39552,1,5,2024-06-01,3742665.14,4953642.99,0.91,0.2445
39553,3,24,2021-03-01,2120062.73,2011070.06,0.79,-0.0542
39554,3,24,2021-10-01,399273.27,461684.37,0.75,0.1352
39555,3,17,2024-08-01,1855673.07,1732791.51,0.82,-0.0709
39556,6,44,2024-05-01,936883.46,949347.39,0.89,0.0131
39557,4,31,2022-08-01,3123759.1,4493192.3,0.59,0.3048
39558,10,79,2022-04-01,4021661.66,5060168.14,0.51,0.2052
39559,4,29,2025-04-01,201972.3,293435.81,0.45,0.3117
39560,9,66,2022-12-01,4072444.48,3712901.47,0.67,-0.0968
39561,1,3,2022-10-01,1601634.4,2252335.59,0.86,0.2889
39562,6,48,2023-10-01,4731018.6,6127268.72,0.81,0.2279
39563,7,52,2025-08-01,2231323.3,2199334.71,0.49,-0.0145
39564,3,18,2021-11-01,2189482.33,2649897.04,0.67,0.1737
39565,3,17,2021-01-01,2253154.13,2762930.65,0.35,0.1845
39566,1,6,2025-03-01,1061569.39,1565517.72,0.78,0.3219
39567,7,55,2024-08-01,4558264.18,5676955.24,0.5,0.1971
39568,10,77,2023-04-01,4574537.96,6567465.32,0.82,0.3035
39569,4,31,2023-06-01,2136641.06,2201674.59,0.82,0.0295
39570,8,59,2022-01-01,4547350.04,4718305.85,0.51,0.0362
39571,10,73,2023-05-01,156757.03,190467.03,0.75,0.177
39572,1,5,2020-06-01,2370265.04,3321688.28,0.36,0.2864
39573,2,10,2020-02-01,891863.06,1092746.01,0.33,0.1838
39574,6,45,2023-09-01,4223753.02,4578948.79,0.86,0.0776
39575,8,61,2022-11-01,3369506.58,4461872.9,0.75,0.2448
39576,10,75,2023-02-01,2577775.46,2791339.23,0.26,0.0765
39577,6,48,2020-04-01,4715698.71,6460705.1,0.86,0.2701
39578,6,42,2024-11-01,3853663.7,3707107.72,0.94,-0.0395
39579,9,72,2025-03-01,2466577.87,3616252.19,0.65,0.3179
39580,3,19,2025-02-01,2834269.65,2967318.28,0.46,0.0448
39581,6,43,2025-09-01,1977477.21,2523371.13,0.94,0.2163
39582,6,42,2021-05-01,1219566.41,1384721.22,0.91,0.1193
39583,5,34,2022-11-01,2935724.37,3545795.95,0.59,0.1721
39584,7,56,2020-09-01,2826711.82,3655046.01,0.67,0.2266
39585,1,2,2024-01-01,4544716.4,4676575.27,0.66,0.0282
39586,7,49,2022-01-01,2113110.85,2043609.12,0.35,-0.034
39587,6,41,2022-03-01,887178.31,855231.99,0.52,-0.0374
39588,9,65,2021-01-01,2363585.21,2384477.28,0.26,0.0088
39589,8,61,2023-05-01,850233.28,1228610.04,0.85,0.308
39590,10,73,2022-10-01,4763274.68,7116119.92,0.29,0.3306
39591,9,72,2021-10-01,3707799.44,5356600.31,0.89,0.3078
39592,7,55,2024-01-01,4458437.96,5939138.12,0.68,0.2493
39593,8,60,2020-12-01,3108175.9,3271388.62,0.82,0.0499
39594,5,36,2020-06-01,2692740.04,3361410.66,0.24,0.1989
39595,10,80,2023-10-01,3293032.0,4659650.23,0.75,0.2933
39596,5,39,2021-08-01,4693245.6,6414455.57,0.32,0.2683
39597,3,17,2024-03-01,1853149.39,2076753.27,0.71,0.1077
39598,9,71,2021-02-01,2783520.09,3554324.15,0.6,0.2169
39599,8,57,2022-04-01,692716.06,716806.81,0.77,0.0336
39600,6,42,2022-05-01,2191790.53,3072821.25,0.55,0.2867
39601,3,22,2021-07-01,1045196.37,1255142.71,0.9,0.1673
39602,10,77,2024-01-01,3355554.22,3285413.14,0.38,-0.0213
39603,1,6,2024-12-01,1604256.4,2330983.45,0.21,0.3118
39604,10,75,2023-07-01,1309607.03,1915610.54,0.32,0.3164
39605,8,57,2020-02-01,4742939.79,5362090.93,0.39,0.1155
39606,9,67,2020-09-01,2484147.48,3056719.36,0.71,0.1873
39607,7,54,2025-04-01,178696.68,244116.05,0.93,0.268
39608,9,72,2022-11-01,1894297.53,2216513.42,0.92,0.1454
39609,1,5,2022-09-01,4020485.67,4137546.58,0.65,0.0283
39610,10,77,2025-02-01,1023198.51,1195653.2,0.24,0.1442
39611,1,4,2022-08-01,689275.81,809884.65,0.26,0.1489
39612,6,41,2021-12-01,2602495.18,3336897.43,0.56,0.2201
39613,6,48,2021-09-01,3572650.16,4148975.25,0.88,0.1389
39614,2,11,2022-09-01,3546865.87,4101566.46,0.75,0.1352
39615,1,7,2020-06-01,2055139.42,2079374.22,0.47,0.0117
39616,7,53,2022-10-01,3077701.87,3498226.45,0.59,0.1202
39617,1,6,2023-09-01,2997751.94,3186735.62,0.74,0.0593
39618,9,68,2022-04-01,819433.0,1063327.85,0.83,0.2294
39619,1,5,2023-08-01,1062004.35,1069346.62,0.79,0.0069
39620,3,24,2025-08-01,3162241.75,4736484.83,0.33,0.3324
39621,1,7,2023-03-01,1641718.66,2246691.77,0.29,0.2693
39622,3,20,2024-07-01,2806801.71,3578229.01,0.64,0.2156
39623,8,61,2024-03-01,1988038.01,2489976.84,0.32,0.2016
39624,9,70,2020-09-01,452669.64,641684.08,0.95,0.2946
39625,2,14,2025-07-01,1805010.06,1958806.3,0.47,0.0785
39626,4,27,2024-01-01,1977907.07,2930404.52,0.25,0.325
39627,8,57,2024-06-01,3701222.26,3768501.54,0.56,0.0179
39628,9,69,2022-05-01,240809.46,310973.14,0.57,0.2256
39629,8,61,2025-08-01,4733512.74,4872698.7,0.9,0.0286
39630,6,43,2023-01-01,3105049.92,4186839.98,0.27,0.2584
39631,6,46,2023-04-01,3899677.02,3731131.21,0.83,-0.0452
39632,10,77,2025-03-01,1971199.39,1973439.66,0.74,0.0011
39633,7,53,2022-08-01,1721251.82,2236340.68,0.86,0.2303
39634,8,60,2020-07-01,733917.92,708402.89,0.88,-0.036
39635,5,40,2021-10-01,3702566.99,4608684.63,0.75,0.1966
39636,6,47,2021-10-01,1477886.42,2212509.22,0.82,0.332
39637,4,26,2020-04-01,3925986.37,4101309.57,0.51,0.0427
39638,3,21,2023-12-01,2093104.22,2514098.51,0.26,0.1675
39639,4,26,2022-03-01,2360742.83,3252349.96,0.24,0.2741
39640,8,64,2023-09-01,137932.08,146909.23,0.83,0.0611
39641,10,78,2021-04-01,3684192.26,3986376.51,0.59,0.0758
39642,10,75,2024-07-01,1005517.55,1501994.02,0.47,0.3305
39643,7,53,2022-12-01,3972236.82,5102457.6,0.6,0.2215
39644,4,29,2023-02-01,786132.23,1108452.74,0.8,0.2908
39645,7,53,2024-04-01,1754807.13,1991878.32,0.59,0.119
39646,4,25,2022-08-01,1011466.24,1358838.02,0.56,0.2556
39647,7,51,2025-04-01,2708759.08,3315541.92,0.92,0.183
39648,2,10,2024-02-01,2497922.22,2520322.51,0.39,0.0089
39649,9,66,2022-10-01,245724.81,251102.44,0.6,0.0214
39650,7,50,2021-07-01,2476660.78,3511096.91,0.84,0.2946
39651,4,31,2025-10-01,3821548.59,4383482.21,0.59,0.1282
39652,9,70,2021-03-01,4342827.96,6282593.57,0.4,0.3088
39653,8,62,2021-05-01,3785621.48,5072965.69,0.22,0.2538
39654,7,52,2023-10-01,1306252.37,1675060.53,0.59,0.2202
39655,2,14,2021-11-01,1827122.99,1723061.65,0.39,-0.0604
39656,3,20,2021-09-01,1584740.31,1779593.06,0.67,0.1095
39657,5,35,2020-09-01,1295270.61,1562908.42,0.94,0.1712
39658,6,47,2021-07-01,4395742.78,5120864.95,0.49,0.1416
39659,7,52,2022-04-01,1963573.89,1970798.45,0.71,0.0037
39660,10,74,2023-11-01,3525522.5,4256521.28,0.92,0.1717
39661,1,1,2023-12-01,3037332.64,3643434.86,0.57,0.1664
39662,10,74,2023-09-01,855747.3,1003278.02,0.92,0.147
39663,9,71,2020-04-01,492726.78,617615.16,0.51,0.2022
39664,3,24,2024-01-01,3278899.27,4650038.49,0.33,0.2949
39665,1,6,2024-10-01,3427767.3,3101650.21,0.27,-0.1051
39666,3,19,2023-10-01,2122259.16,2352966.13,0.79,0.098
39667,6,44,2025-01-01,1943954.03,2249074.53,0.94,0.1357
39668,10,73,2022-11-01,703760.58,882497.73,0.3,0.2025
39669,4,31,2022-11-01,2792127.08,3399700.84,0.86,0.1787
39670,9,65,2024-05-01,992907.24,1280871.8,0.47,0.2248
39671,7,56,2023-12-01,3615338.83,3853106.85,0.9,0.0617
39672,9,70,2023-10-01,2658259.41,3412991.7,0.36,0.2211
39673,1,1,2022-05-01,2773199.85,3273490.33,0.91,0.1528
39674,5,36,2022-04-01,2197703.94,2256611.85,0.51,0.0261
39675,6,45,2022-04-01,4084751.7,6026292.73,0.91,0.3222
39676,4,26,2022-02-01,936649.56,1271224.72,0.25,0.2632
39677,8,58,2021-06-01,2834377.06,3122108.83,0.47,0.0922
39678,9,66,2022-12-01,623573.27,933054.18,0.64,0.3317
39679,2,13,2023-07-01,1443736.83,1683116.46,0.68,0.1422
39680,10,73,2021-08-01,2707839.14,3310638.47,0.61,0.1821
39681,9,66,2022-01-01,4824434.51,7029352.67,0.84,0.3137
39682,7,55,2020-01-01,4371158.4,4946019.24,0.29,0.1162
39683,7,52,2023-03-01,3005470.84,3283803.45,0.53,0.0848
39684,2,11,2024-11-01,1674155.18,2213122.26,0.53,0.2435
39685,5,34,2022-09-01,2037948.48,2558484.69,0.7,0.2035
39686,7,51,2021-08-01,307814.37,440314.38,0.37,0.3009
39687,4,32,2021-01-01,1600926.42,1729370.23,0.42,0.0743
39688,10,76,2023-01-01,4865561.64,6519745.72,0.33,0.2537
39689,10,78,2024-08-01,1353515.28,1649186.18,0.52,0.1793
39690,2,11,2023-10-01,806658.13,1157568.31,0.73,0.3031
39691,3,22,2022-05-01,206964.88,234476.57,0.41,0.1173
39692,8,60,2025-01-01,435195.77,529331.45,0.28,0.1778
39693,10,77,2020-01-01,1074361.83,1606491.0,0.87,0.3312
39694,7,53,2021-06-01,180897.24,191171.87,0.59,0.0537
39695,7,52,2021-05-01,2192163.58,2254663.74,0.38,0.0277
39696,9,69,2020-08-01,227367.89,254266.29,0.45,0.1058
39697,9,65,2022-09-01,2949379.74,2691045.44,0.59,-0.096
39698,9,71,2020-06-01,438647.72,499727.04,0.56,0.1222
39699,7,54,2020-03-01,1783711.11,1826363.83,0.9,0.0234
39700,2,10,2025-10-01,2110908.21,2180511.48,0.49,0.0319
39701,5,34,2021-12-01,2842629.88,2746775.8,0.39,-0.0349
39702,6,44,2020-09-01,2975093.8,4293450.23,0.72,0.3071
39703,4,32,2024-10-01,1528275.29,1545351.2,0.27,0.011
39704,2,13,2024-10-01,4248753.02,6264631.36,0.52,0.3218
39705,1,1,2021-01-01,3669117.72,4726391.5,0.49,0.2237
39706,2,12,2025-06-01,709673.79,806982.21,0.64,0.1206
39707,9,68,2022-04-01,1026171.83,972925.65,0.21,-0.0547
39708,1,5,2022-11-01,606394.52,894458.45,0.23,0.3221
39709,8,57,2022-01-01,757727.87,963352.31,0.53,0.2134
39710,10,80,2024-09-01,1739497.05,2373810.71,0.51,0.2672
39711,10,79,2025-02-01,2486968.45,2586379.61,0.91,0.0384
39712,4,27,2021-01-01,1233852.3,1609307.26,0.49,0.2333
39713,9,72,2024-11-01,847789.36,837072.02,0.66,-0.0128
39714,4,25,2024-06-01,1150422.45,1371302.89,0.73,0.1611
39715,10,78,2023-09-01,3960644.0,4962288.06,0.68,0.2019
39716,7,54,2023-09-01,3385716.36,3471703.73,0.43,0.0248
39717,7,56,2023-02-01,478708.4,457844.57,0.9,-0.0456
39718,5,38,2021-09-01,1244672.1,1381120.37,0.79,0.0988
39719,10,75,2025-02-01,2579913.32,3182972.89,0.86,0.1895
39720,9,67,2022-04-01,4870140.95,5783134.7,0.27,0.1579
39721,9,69,2020-12-01,2885935.4,3431634.61,0.57,0.159
39722,10,76,2024-09-01,3593175.61,3447626.11,0.4,-0.0422
39723,5,40,2020-08-01,1221758.19,1171403.71,0.63,-0.043
39724,5,34,2023-03-01,3194405.29,4533575.22,0.89,0.2954
39725,3,19,2023-03-01,4434076.56,5676507.88,0.66,0.2189
39726,5,40,2023-10-01,1822348.09,1963071.33,0.71,0.0717
39727,2,16,2021-09-01,291025.11,349095.93,0.23,0.1663
39728,3,17,2025-04-01,2486482.47,2570473.46,0.4,0.0327
39729,3,24,2022-11-01,4731486.19,5991105.74,0.83,0.2102
39730,6,42,2025-05-01,1066554.95,1497335.17,0.88,0.2877
39731,1,8,2021-07-01,757536.95,923827.02,0.89,0.18
39732,9,72,2022-05-01,3133467.89,3158017.14,0.33,0.0078
39733,1,5,2023-04-01,4277992.12,5140634.08,0.77,0.1678
39734,5,33,2022-09-01,1427805.37,2024622.72,0.56,0.2948
39735,1,8,2021-06-01,3910712.19,5661959.49,0.94,0.3093
39736,2,12,2025-09-01,3336015.5,3060394.0,0.8,-0.0901
39737,6,43,2021-08-01,946922.57,1069921.53,0.26,0.115
39738,6,47,2024-06-01,2293579.42,2136200.47,0.58,-0.0737
39739,8,63,2021-01-01,1163647.02,1147259.21,0.23,-0.0143
39740,6,47,2024-03-01,2197585.05,2515238.21,0.59,0.1263
39741,10,73,2021-09-01,3135249.05,3615182.73,0.41,0.1328
39742,1,5,2023-05-01,859432.15,1124929.7,0.28,0.236
39743,3,19,2020-10-01,2320222.26,2831250.52,0.46,0.1805
39744,10,76,2022-04-01,2309948.95,3262955.17,0.5,0.2921
39745,8,57,2023-11-01,964559.85,967934.39,0.49,0.0035
39746,5,37,2023-11-01,349662.31,336570.26,0.8,-0.0389
39747,8,61,2020-06-01,1014766.76,1300266.37,0.81,0.2196
39748,10,78,2022-04-01,3762341.6,4627936.16,0.33,0.187
39749,5,39,2022-07-01,4295351.62,4401810.08,0.46,0.0242
39750,6,42,2021-09-01,1480589.62,2032541.61,0.37,0.2716
39751,5,38,2023-02-01,636881.65,642778.22,0.38,0.0092
39752,8,61,2022-05-01,3337971.29,3392164.38,0.94,0.016
39753,6,44,2025-01-01,1210095.36,1218133.59,0.28,0.0066
39754,2,12,2024-04-01,1936551.08,2871327.18,0.82,0.3256
39755,5,34,2022-10-01,3807562.57,5064003.46,0.34,0.2481
39756,2,9,2024-06-01,2020162.48,2370814.52,0.83,0.1479
39757,3,22,2020-10-01,1430112.34,2078011.84,0.84,0.3118
39758,8,59,2024-10-01,1818452.13,2224352.02,0.89,0.1825
39759,9,70,2023-05-01,3602393.23,4259946.54,0.28,0.1544
39760,1,5,2023-02-01,4607909.43,5245407.37,0.86,0.1215
39761,3,23,2021-10-01,544987.64,495637.9,0.68,-0.0996
39762,3,23,2025-10-01,2078234.31,1960807.05,0.45,-0.0599
39763,9,71,2023-08-01,4331038.24,6182602.17,0.61,0.2995
39764,5,39,2020-09-01,238804.06,298589.34,0.46,0.2002
39765,2,9,2021-04-01,4869161.6,5563307.19,0.64,0.1248
39766,2,10,2023-02-01,2817182.35,3647305.45,0.89,0.2276
39767,1,7,2025-02-01,4261488.38,5591996.47,0.54,0.2379
39768,2,10,2024-12-01,3714230.62,3700976.79,0.25,-0.0036
39769,4,31,2020-12-01,686555.98,764765.54,0.66,0.1023
39770,5,35,2025-07-01,1937846.87,2552423.54,0.81,0.2408
39771,7,53,2023-06-01,4045287.87,5096786.5,0.8,0.2063
39772,3,17,2021-07-01,2354701.84,2713715.69,0.25,0.1323
39773,2,11,2022-07-01,1709402.96,2272204.43,0.57,0.2477
39774,3,17,2022-09-01,289051.09,324413.74,0.23,0.109
39775,3,24,2024-05-01,4477658.69,4402845.5,0.92,-0.017
39776,1,5,2023-09-01,379029.9,526005.66,0.45,0.2794
39777,10,79,2020-08-01,2914789.79,3697793.87,0.36,0.2117
39778,7,54,2020-02-01,3781430.8,5651831.12,0.25,0.3309
39779,6,41,2025-05-01,4557289.29,4423352.39,0.38,-0.0303
39780,10,78,2020-05-01,4989859.91,6464629.53,0.41,0.2281
39781,2,13,2024-03-01,3560804.29,3480596.81,0.73,-0.023
39782,6,43,2023-09-01,4389083.85,4968633.65,0.86,0.1166
39783,4,28,2020-02-01,4290641.62,6026474.33,0.42,0.288
39784,7,50,2020-07-01,2177465.26,3132890.31,0.71,0.305
39785,4,29,2023-06-01,2307500.59,2401163.05,0.85,0.039
39786,1,3,2025-06-01,2914171.24,3043367.63,0.24,0.0425
39787,10,77,2022-10-01,2240915.37,2684655.97,0.47,0.1653
39788,1,6,2024-05-01,160617.21,213158.89,0.34,0.2465
39789,10,76,2023-08-01,2282953.3,2417443.75,0.66,0.0556
39790,6,41,2022-11-01,1875999.11,1870944.92,0.77,-0.0027
39791,8,63,2020-07-01,1936487.92,1900849.56,0.53,-0.0187
39792,3,18,2022-06-01,837851.8,1017600.7,0.92,0.1766
39793,4,32,2020-11-01,4533255.65,5831437.21,0.62,0.2226
39794,10,73,2024-04-01,373457.84,443032.73,0.37,0.157
39795,10,80,2024-09-01,1200250.96,1628623.3,0.63,0.263
39796,2,11,2025-04-01,1346595.44,1370352.24,0.72,0.0173
39797,3,21,2023-02-01,2868087.76,3136797.14,0.36,0.0857
39798,6,46,2020-01-01,4632766.41,5011997.34,0.74,0.0757
39799,4,26,2022-12-01,2017371.7,2807475.02,0.6,0.2814
39800,5,34,2022-11-01,3533083.43,4211177.17,0.38,0.161
39801,10,78,2022-10-01,3754150.96,5460922.37,0.28,0.3125
39802,10,74,2020-05-01,3297284.58,4564043.2,0.56,0.2776
39803,4,29,2021-02-01,938219.36,1036599.93,0.85,0.0949
39804,7,56,2025-02-01,4711002.01,6426564.08,0.52,0.2669
39805,2,13,2021-08-01,4553895.03,6812305.48,0.48,0.3315
39806,5,33,2020-08-01,1360005.22,1850014.88,0.5,0.2649
39807,1,3,2022-07-01,2067999.62,2182521.57,0.69,0.0525
39808,7,49,2021-01-01,4791053.47,6928843.9,0.67,0.3085
39809,8,58,2020-02-01,2503665.81,2343949.0,0.49,-0.0681
39810,9,66,2024-11-01,4106407.23,5425103.43,0.43,0.2431
39811,4,31,2022-08-01,2948961.72,3720727.77,0.36,0.2074
39812,2,16,2024-03-01,1984922.11,2198967.83,0.68,0.0973
39813,6,47,2023-06-01,4107179.79,5532348.74,0.4,0.2576
39814,4,28,2025-09-01,1580570.91,1807169.88,0.28,0.1254
39815,10,74,2025-10-01,744285.2,926311.98,0.82,0.1965
39816,9,72,2022-02-01,3103236.97,4242785.84,0.74,0.2686
39817,8,58,2024-03-01,2415302.14,2242804.27,0.74,-0.0769
39818,8,62,2021-11-01,3201563.17,3685893.58,0.3,0.1314
39819,5,39,2021-01-01,3279035.01,4871247.75,0.73,0.3269
39820,4,31,2022-07-01,2985182.56,3553229.03,0.87,0.1599
39821,8,64,2021-02-01,439754.97,461115.02,0.49,0.0463
39822,5,36,2020-03-01,2930495.63,3080536.36,0.65,0.0487
39823,10,79,2022-07-01,1297351.06,1579001.06,0.53,0.1784
39824,9,71,2020-06-01,4053837.36,5706851.44,0.77,0.2897
39825,9,72,2024-10-01,1727920.6,1555433.94,0.47,-0.1109
39826,8,62,2023-03-01,3809421.91,4790945.11,0.91,0.2049
39827,1,2,2022-09-01,2516722.93,3314132.17,0.23,0.2406
39828,2,13,2021-01-01,2505455.74,2340964.88,0.47,-0.0703
39829,8,58,2020-09-01,4396461.9,5176518.22,0.38,0.1507
39830,7,49,2024-07-01,475588.83,507638.41,0.49,0.0631
39831,9,65,2021-09-01,643168.61,906620.82,0.42,0.2906
39832,2,12,2022-08-01,1085624.98,1110796.52,0.58,0.0227
39833,6,41,2023-02-01,767984.76,753399.17,0.38,-0.0194
39834,4,26,2020-06-01,3782262.31,5421407.92,0.51,0.3023
39835,10,79,2021-11-01,3319454.72,4616794.46,0.5,0.281
39836,10,79,2024-07-01,2050863.18,2499541.99,0.43,0.1795
39837,2,11,2022-12-01,364446.03,347532.21,0.67,-0.0487
39838,5,33,2022-08-01,2645199.22,2675058.82,0.54,0.0112
39839,7,49,2023-08-01,4739128.06,4437754.76,0.37,-0.0679
39840,9,68,2023-07-01,1026038.02,1480332.96,0.62,0.3069
39841,7,54,2020-03-01,2437838.51,3561279.82,0.74,0.3155
39842,10,78,2021-09-01,2198754.52,2405201.66,0.5,0.0858
39843,1,3,2023-03-01,3255546.24,4463722.42,0.3,0.2707
39844,6,45,2025-08-01,3488508.6,4804935.01,0.44,0.274
39845,4,26,2024-04-01,882817.81,1260244.29,0.91,0.2995
39846,8,62,2024-10-01,591606.06,622626.82,0.36,0.0498
39847,2,12,2021-11-01,4900072.95,6736234.73,0.52,0.2726
39848,5,40,2022-05-01,1118862.49,1334250.31,0.5,0.1614
39849,3,18,2025-09-01,3425292.62,3151019.93,0.88,-0.087
39850,7,51,2021-01-01,2803380.31,2623106.81,0.73,-0.0687
39851,7,49,2023-08-01,3570670.05,4704973.07,0.22,0.2411
39852,7,51,2025-04-01,896599.11,1240900.07,0.93,0.2775
39853,4,27,2020-10-01,4263732.06,6303087.18,0.23,0.3235
39854,9,70,2021-06-01,2153415.5,2796723.7,0.5,0.23
39855,9,69,2020-05-01,4475882.22,5606034.82,0.79,0.2016
39856,3,21,2022-11-01,1338379.16,1513236.02,0.23,0.1156
39857,6,45,2020-05-01,649302.1,866917.8,0.37,0.251
39858,9,67,2024-12-01,1511023.58,2021621.9,0.75,0.2526
39859,6,44,2023-09-01,3948523.26,5309872.99,0.93,0.2564
39860,6,45,2021-11-01,3240926.05,4730794.84,0.59,0.3149
39861,3,17,2025-10-01,1460532.79,2039317.25,0.39,0.2838
39862,1,5,2025-10-01,1484750.69,1498149.98,0.74,0.0089
39863,10,73,2022-02-01,4358081.58,6140315.52,0.53,0.2903
39864,6,41,2022-11-01,1114438.4,1453944.23,0.3,0.2335
39865,6,43,2021-10-01,2437053.7,3385349.87,0.91,0.2801
39866,7,49,2021-10-01,4919886.05,6452250.33,0.58,0.2375
39867,9,72,2022-09-01,4287867.65,5583019.9,0.45,0.232
39868,2,13,2025-07-01,1290138.05,1566745.72,0.76,0.1765
39869,9,68,2020-03-01,2268467.28,2706705.23,0.93,0.1619
39870,8,62,2021-03-01,3083230.77,4503060.62,0.37,0.3153
39871,8,60,2020-02-01,1416463.0,1362464.32,0.79,-0.0396
39872,3,24,2022-05-01,510794.25,745168.42,0.3,0.3145
39873,6,46,2024-02-01,4741172.18,5901616.94,0.5,0.1966
39874,9,71,2024-11-01,4912348.98,6558254.95,0.4,0.251
39875,10,73,2020-04-01,4847449.05,5673756.69,0.52,0.1456
39876,8,61,2024-04-01,4434637.22,4895716.47,0.32,0.0942
39877,8,58,2023-10-01,3265944.78,4881835.03,0.91,0.331
39878,3,17,2022-11-01,4385877.33,6528764.26,0.23,0.3282
39879,4,27,2022-09-01,4066527.19,4945377.64,0.52,0.1777
39880,5,34,2021-04-01,371455.7,351785.81,0.52,-0.0559
39881,5,40,2020-08-01,4854475.15,6078270.96,0.67,0.2013
39882,9,70,2024-05-01,3427010.55,4302220.25,0.45,0.2034
39883,7,54,2022-10-01,4554329.05,6434511.17,0.89,0.2922
39884,8,64,2024-04-01,799467.98,781948.85,0.89,-0.0224
39885,8,61,2024-08-01,3093063.99,4250830.98,0.38,0.2724
39886,3,21,2024-07-01,2624755.53,3726908.74,0.23,0.2957
39887,1,6,2020-09-01,3112438.56,4277345.77,0.73,0.2723
39888,3,24,2024-01-01,1078788.77,1544745.25,0.89,0.3016
39889,5,36,2024-11-01,4345578.26,4953500.46,0.44,0.1227
39890,10,79,2023-12-01,3457956.74,3752125.7,0.34,0.0784
39891,9,69,2020-03-01,2823738.96,3761399.97,0.94,0.2493
39892,2,9,2025-03-01,277103.3,258938.48,0.25,-0.0702
39893,10,76,2025-05-01,4355243.82,4937914.12,0.33,0.118
39894,2,16,2023-03-01,2358660.66,2373431.11,0.72,0.0062
39895,4,25,2025-09-01,1671759.9,1736888.45,0.45,0.0375
39896,10,75,2023-06-01,859476.92,834223.88,0.36,-0.0303
39897,8,64,2021-08-01,4319642.58,4849411.26,0.42,0.1092
39898,1,4,2020-06-01,4404623.34,4515710.23,0.72,0.0246
39899,3,19,2022-10-01,2756480.38,3893662.75,0.72,0.2921
39900,6,41,2023-09-01,965517.24,1349130.53,0.89,0.2843
39901,2,11,2023-06-01,2229218.49,2402359.87,0.58,0.0721
39902,2,9,2023-06-01,4697097.82,4900221.39,0.59,0.0415
39903,10,75,2021-12-01,3206008.0,4543936.21,0.57,0.2944
39904,2,14,2020-01-01,1214710.69,1390587.94,0.86,0.1265
39905,10,75,2024-07-01,3476785.75,4677875.38,0.66,0.2568
39906,5,36,2022-11-01,3369354.5,3772937.83,0.67,0.107
39907,3,17,2023-01-01,2587910.96,3773618.49,0.37,0.3142
39908,6,42,2025-10-01,917970.85,1109132.49,0.67,0.1724
39909,4,28,2025-01-01,1545396.72,2084073.42,0.51,0.2585
39910,4,25,2022-10-01,748542.89,1042991.3,0.45,0.2823
39911,8,63,2023-10-01,4451757.4,6322219.18,0.9,0.2959
39912,8,57,2025-03-01,1107692.73,1659712.01,0.25,0.3326
39913,10,73,2021-01-01,4788445.26,4596077.37,0.38,-0.0419
39914,8,62,2022-03-01,2483168.92,3188145.92,0.68,0.2211
39915,6,44,2020-11-01,1989465.55,2430866.89,0.26,0.1816
39916,1,7,2021-09-01,391680.28,424457.33,0.51,0.0772
39917,3,18,2021-11-01,2389838.37,2712965.3,0.91,0.1191
39918,10,78,2024-10-01,3545033.73,3982217.52,0.65,0.1098
39919,4,30,2020-08-01,1346119.2,1498273.65,0.38,0.1016
39920,7,50,2020-02-01,2887881.22,2684961.18,0.84,-0.0756
39921,6,46,2021-02-01,4572023.84,6252140.79,0.8,0.2687
39922,4,25,2022-10-01,4648468.36,6695141.73,0.2,0.3057
39923,9,71,2021-02-01,2705534.14,2459845.57,0.69,-0.0999
39924,5,34,2023-05-01,506199.29,573944.48,0.87,0.118
39925,8,64,2024-06-01,1219670.6,1506011.85,0.89,0.1901
39926,8,57,2020-12-01,3415078.48,4270310.03,0.69,0.2003
39927,7,51,2021-08-01,3195177.3,4449619.36,0.29,0.2819
39928,9,72,2021-01-01,1298330.59,1277210.52,0.69,-0.0165
39929,8,58,2025-08-01,1075408.95,1448627.5,0.94,0.2576
39930,10,74,2020-12-01,4646111.51,6484121.77,0.23,0.2835
39931,8,60,2025-05-01,4145769.01,6081448.51,0.59,0.3183
39932,3,21,2021-03-01,1081793.78,1322068.38,0.73,0.1817
39933,6,41,2022-02-01,1800857.76,1899472.2,0.65,0.0519
39934,4,28,2020-12-01,4581897.38,6663905.16,0.89,0.3124
39935,8,63,2020-04-01,3310473.22,3914139.71,0.56,0.1542
39936,3,21,2024-04-01,3461518.87,5012718.78,0.47,0.3095
39937,3,24,2023-07-01,1259507.72,1367003.49,0.69,0.0786
39938,8,64,2024-12-01,1427242.41,1738487.26,0.8,0.179
39939,7,52,2021-10-01,4816358.1,6010257.38,0.81,0.1986
39940,8,64,2020-04-01,557347.06,542445.24,0.86,-0.0275
39941,4,32,2020-11-01,4703659.76,5263596.05,0.71,0.1064
39942,5,33,2024-08-01,2522854.46,3445772.06,0.56,0.2678
39943,1,7,2022-07-01,2801378.79,3877529.57,0.86,0.2775
39944,8,61,2021-10-01,2344917.52,3158132.08,0.21,0.2575
39945,10,75,2022-04-01,1205798.92,1452053.95,0.32,0.1696
39946,5,34,2022-09-01,3486114.45,3372881.2,0.95,-0.0336
39947,7,52,2021-10-01,4405528.25,4073764.31,0.21,-0.0814
39948,7,49,2020-02-01,2276619.96,2169213.85,0.85,-0.0495
39949,7,51,2023-04-01,638956.41,702371.87,0.92,0.0903
39950,9,71,2022-07-01,3414930.54,4377099.64,0.46,0.2198
39951,3,21,2025-09-01,836984.57,1168699.13,0.86,0.2838
39952,6,44,2025-02-01,4045519.89,4774533.04,0.51,0.1527
